Mês,Código do Ativo,Sigla do Ativo,CEG do empreendimento,Cód. Parcela de Usina,Sigla da Parcela de Usina,"LIM_MIN_SAZ_MRE p,m","LIM_MAX_SAZ_MRE p,m"
2024-05-01 00:00:00,224,ILHA SOLTEIRA,UHE.PH.SP.001120-7.01,896145,ILHA SOLTEIRA ACL,293905.11,440857.666
2024-06-01 00:00:00,224,ILHA SOLTEIRA,UHE.PH.SP.001120-7.01,896145,ILHA SOLTEIRA ACL,261745.405,392618.107
2024-07-01 00:00:00,224,ILHA SOLTEIRA,UHE.PH.SP.001120-7.01,896145,ILHA SOLTEIRA ACL,257129.168,385693.752
2024-08-01 00:00:00,224,ILHA SOLTEIRA,UHE.PH.SP.001120-7.01,896145,ILHA SOLTEIRA ACL,252275.608,378413.412
2024-09-01 00:00:00,224,ILHA SOLTEIRA,UHE.PH.SP.001120-7.01,896145,ILHA SOLTEIRA ACL,248557.21,372835.814
2024-10-01 00:00:00,224,ILHA SOLTEIRA,UHE.PH.SP.001120-7.01,896145,ILHA SOLTEIRA ACL,265704.258,398556.386
2024-11-01 00:00:00,224,ILHA SOLTEIRA,UHE.PH.SP.001120-7.01,896145,ILHA SOLTEIRA ACL,272820.417,409230.625
2024-12-01 00:00:00,224,ILHA SOLTEIRA,UHE.PH.SP.001120-7.01,896145,ILHA SOLTEIRA ACL,302684.18,454026.27
2024-01-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,169306.057,253959.085
2024-02-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,166643.138,249964.706
2024-03-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,180400.042,270600.064
2024-04-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,158082.222,237123.332
2024-05-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,150954.667,226432.001
2024-06-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,134436.895,201655.343
2024-07-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,132065.918,198098.876
2024-08-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,129573.046,194359.57
2024-09-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,127663.214,191494.82
2024-10-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,136470.229,204705.343
2024-11-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,140125.21,210187.814
2024-12-01 00:00:00,225,JUPIA,UHE.PH.SP.001282-3.01,896144,JUPIA ACL,155463.747,233195.621
2024-01-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,592340.754,888511.132
2024-02-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,583024.162,874536.244
2024-03-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,631154.606,946731.908
2024-04-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,553072.608,829608.912
2024-05-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,528135.871,792203.807
2024-06-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,470346.15,705519.224
2024-07-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,462050.954,693076.432
2024-08-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,453329.299,679993.949
2024-09-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,446647.485,669971.227
2024-10-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,477460.051,716190.077
2024-11-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,490247.508,735371.262
2024-12-01 00:00:00,227,PORTO PRIMAVERA,UHE.PH.SP.002127-0.01,227,PORTO PRIMAVERA,543911.511,815867.267
2024-01-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),230744.377,346116.565
2024-02-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),227115.13,340672.694
2024-03-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),245864.184,368796.276
2024-04-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),215447.601,323171.401
2024-05-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),205733.578,308600.366
2024-06-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),183221.783,274832.675
2024-07-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),179990.418,269985.626
2024-08-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),176592.926,264889.388
2024-09-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),173990.046,260985.07
2024-10-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),185992.98,278989.47
2024-11-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),190974.291,286461.437
2024-12-01 00:00:00,230,SAO SIMAO,UHE.PH.GO.002704-9.01,896708,SAO SIMAO  (SIMAO L),211878.926,317818.388
2024-01-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,317144.102,475716.154
2024-02-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,312155.923,468233.885
2024-03-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,337925.357,506888.035
2024-04-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,296119.614,444179.422
2024-05-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,282768.281,424152.421
2024-06-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,251827.19,377740.784
2024-07-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,247385.874,371078.812
2024-08-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,242716.229,364074.343
2024-09-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,239138.73,358708.094
2024-10-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,255636.031,383454.047
2024-11-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,262482.541,393723.811
2024-12-01 00:00:00,231,TEODOMIRO C SANTIAGO,UHE.PH.MG.027115-2.01,231,TEODOMIRO C SANTIAGO,291214.688,436822.032
2024-01-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,171396.75,257095.124
2024-02-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,168700.947,253051.421
2024-03-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,182627.731,273941.597
2024-04-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,160034.316,240051.474
2024-05-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,152818.746,229228.12
2024-06-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,136097.002,204145.504
2024-07-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,133696.746,200545.12
2024-08-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,131173.092,196759.638
2024-09-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,129239.676,193859.514
2024-10-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,138155.446,207233.168
2024-11-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,141855.56,212783.34
2024-12-01 00:00:00,232,NOVA PONTE,UHE.PH.MG.001574-1.01,232,NOVA PONTE,157383.506,236075.26
2024-01-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),37732.667,56599.001
2024-02-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),37139.191,55708.787
2024-03-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),40205.146,60307.72
2024-04-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),35231.249,52846.873
2024-05-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),33642.755,50464.133
2024-06-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),29961.495,44942.243
2024-07-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),29433.083,44149.625
2024-08-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),28877.506,43316.258
2024-09-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),28451.868,42677.802
2024-10-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),30414.658,45621.986
2024-11-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),31229.23,46843.846
2024-12-01 00:00:00,233,MIRANDA,UHE.PH.MG.001469-9.01,911136,MIRANDA (Miranda L),34647.678,51971.518
2024-01-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),64925.035,97387.553
2024-02-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),63903.866,95855.8
2024-03-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),69179.327,103768.991
2024-04-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),60620.949,90931.423
2024-05-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),57887.694,86831.54
2024-06-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),51553.502,77330.254
2024-07-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),50644.286,75966.428
2024-08-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),49688.326,74532.49
2024-09-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),48955.949,73433.923
2024-10-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),52333.24,78499.86
2024-11-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),53734.842,80602.262
2024-12-01 00:00:00,234,JAGUARA,UHE.PH.SP.001225-4.01,911174,JAGUARA (Jaguara L),59616.823,89425.235
2024-01-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,45507.641,68261.461
2024-02-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,44791.877,67187.815
2024-03-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,48489.584,72734.376
2024-04-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,42490.794,63736.192
2024-05-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,40574.986,60862.478
2024-06-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,36135.186,54202.78
2024-07-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,35497.893,53246.839
2024-08-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,34827.836,52241.754
2024-09-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,34314.494,51471.74
2024-10-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,36681.725,55022.587
2024-11-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,37664.144,56496.216
2024-12-01 00:00:00,235,TRES MARIAS,UHE.PH.MG.027113-6.01,895861,TRES MARIAS ACL,41786.977,62680.465
2024-01-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,43904.554,65856.83
2024-02-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,43214.003,64821.005
2024-03-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,46781.453,70172.179
2024-04-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,40993.981,61490.971
2024-05-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,39145.659,58718.489
2024-06-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,34862.26,52293.39
2024-07-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,34247.417,51371.125
2024-08-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,33600.964,50401.446
2024-09-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,33105.705,49658.557
2024-10-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,35389.546,53084.318
2024-11-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,36337.358,54506.036
2024-12-01 00:00:00,236,V GRANDE (ENEL),UHE.PH.SP.003045-7.01,907911,V GRANDE ACL,40314.957,60472.435
2024-01-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,14788.48,22182.72
2024-02-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,14555.881,21833.821
2024-03-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,15757.514,23636.27
2024-04-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,13808.105,20712.157
2024-05-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,13185.53,19778.296
2024-06-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,11742.742,17614.114
2024-07-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,11535.643,17303.465
2024-08-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,11317.897,16976.845
2024-09-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,11151.078,16726.616
2024-10-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,11920.349,17880.523
2024-11-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,12239.603,18359.405
2024-12-01 00:00:00,237,SALTO GRANDE (CEMIG),UHE.PH.MG.027210-8.01,895745,SALTO GRANDE ACL,13579.387,20369.081
2024-01-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,5330.266,7995.398
2024-02-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,5246.429,7869.643
2024-03-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,5679.538,8519.306
2024-04-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4976.905,7465.357
2024-05-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4752.508,7128.762
2024-06-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4232.479,6348.719
2024-07-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4157.834,6236.75
2024-08-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4079.35,6119.026
2024-09-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4019.223,6028.835
2024-10-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4296.494,6444.742
2024-11-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4411.564,6617.346
2024-12-01 00:00:00,238,ITUTINGA,UHE.PH.MG.001197-5.01,895781,ITUTINGA ACL,4894.467,7341.701
2024-01-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,4328.336,6492.504
2024-02-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,4260.258,6390.386
2024-03-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,4611.955,6917.933
2024-04-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,4041.397,6062.095
2024-05-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,3859.179,5788.769
2024-06-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,3436.9,5155.35
2024-07-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,3376.286,5064.428
2024-08-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,3312.555,4968.833
2024-09-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,3263.73,4895.594
2024-10-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,3488.882,5233.324
2024-11-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,3582.322,5373.484
2024-12-01 00:00:00,239,CAMARGOS,UHE.PH.MG.000608-4.01,895761,CAMARGOS ACL,3974.455,5961.683
2024-01-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,22142.643,33213.965
2024-02-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,21794.374,32691.562
2024-03-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,23593.567,35390.351
2024-04-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,20674.737,31012.105
2024-05-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,19742.562,29613.844
2024-06-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,17582.29,26373.436
2024-07-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,17272.202,25908.304
2024-08-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,16946.173,25419.259
2024-09-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,16696.396,25044.594
2024-10-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,17848.219,26772.329
2024-11-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,18326.234,27489.352
2024-12-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,240,GUILMAN-AMORIM-BMP,20332.281,30498.421
2024-01-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,21274.304,31911.456
2024-02-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,20939.693,31409.539
2024-03-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,22668.329,34002.493
2024-04-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,19863.963,29795.945
2024-05-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,18968.344,28452.516
2024-06-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,16892.789,25339.183
2024-07-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,16594.861,24892.291
2024-08-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,16281.618,24422.426
2024-09-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,16041.635,24062.453
2024-10-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,17148.289,25722.433
2024-11-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,17607.558,26411.338
2024-12-01 00:00:00,240,GUILMAN-AMORIM,UHE.PH.MG.001079-0.01,20008,GUIL. AMOR.-SAMARCO,19534.937,29302.405
2024-01-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),15261.391,22892.087
2024-02-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),15021.354,22532.03
2024-03-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),16261.412,24392.118
2024-04-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),14249.665,21374.497
2024-05-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),13607.182,20410.772
2024-06-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),12118.255,18177.383
2024-07-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),11904.534,17856.8
2024-08-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),11679.824,17519.736
2024-09-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),11507.67,17261.504
2024-10-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),12301.542,18452.312
2024-11-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),12631.005,18946.507
2024-12-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894722,IGARAPAVA (CSN),14013.634,21020.45
2024-01-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),20383.255,30574.883
2024-02-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),20062.658,30093.988
2024-03-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),21718.893,32578.339
2024-04-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),19031.984,28547.976
2024-05-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),18173.877,27260.815
2024-06-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),16185.254,24277.88
2024-07-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),15899.805,23849.707
2024-08-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),15599.681,23399.521
2024-09-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),15369.75,23054.626
2024-10-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),16430.053,24645.079
2024-11-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),16870.086,25305.13
2024-12-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894723,IGARAPAVA (SPE IGAR),18716.738,28075.108
2024-01-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894724,IGARAPAVA (ALIANÇA),49519.366,74279.05
2024-02-01 00:00:00,241,IGARAPAVA,UHE.PH.SP.001098-7.01,894724,IGARAPAVA (ALIANÇA),48740.505,73110.757
